observable,run_label,sigma_total_pb,generated_events,selected_events,bin_low,bin_high,bin_center,counts,dsigma_pb_per_unit
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,8.00000000e+00,8.25000000e+00,8.12500000e+00,17,1.547136000000e-08
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,8.25000000e+00,8.50000000e+00,8.37500000e+00,2,1.820160000000e-09
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,8.50000000e+00,8.75000000e+00,8.62500000e+00,5,4.550400000000e-09
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,8.75000000e+00,9.00000000e+00,8.87500000e+00,0,0.000000000000e+00
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,9.00000000e+00,9.25000000e+00,9.12500000e+00,4,3.640320000000e-09
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,9.25000000e+00,9.50000000e+00,9.37500000e+00,2,1.820160000000e-09
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,9.50000000e+00,9.75000000e+00,9.62500000e+00,1,9.100800000000e-10
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,9.75000000e+00,1.00000000e+01,9.87500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-1.00000000e+01,-9.75000000e+00,-9.87500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-9.75000000e+00,-9.50000000e+00,-9.62500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-9.50000000e+00,-9.25000000e+00,-9.37500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-9.25000000e+00,-9.00000000e+00,-9.12500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-9.00000000e+00,-8.75000000e+00,-8.87500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-8.75000000e+00,-8.50000000e+00,-8.62500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-8.50000000e+00,-8.25000000e+00,-8.37500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-8.25000000e+00,-8.00000000e+00,-8.12500000e+00,0,0.000000000000e+00
